Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	201	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	210	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	216	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	224	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	231	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	239	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	240	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	241	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	244	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	246	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	255	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	262	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	265	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	270	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	275	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	279	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	281	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	283	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	288	1	tmp/math_reference_dataset.jsonl
Llama8B	0.7	150	artifacts/results/GRPO-Llama8B-math-temp-0.7/step-150	291	1	tmp/math_reference_dataset.jsonl
